,0
RMSE_gr_one_mj,0.2632810066666618
RMSE_cv_one_mj,0.14079568097455558
RMSE_gr_two_mj,0.26362028442387847
RMSE_cv_two_mj,0.13977650887310133
RMSE_gr_three_mj,0.26131663386471826
RMSE_cv_three_mj,0.1267067097479733
